,month,M,YieldBruto,Net Hazard Rate AMI,ZSpread,DurationBruto,SecurityID,Rnpd,RankID1,Duration
8380,2018-02,4,0.3134181,0.906739091,0.9771065,1.59309,1103126,0.088698139,4,3
8381,2018-02,4,0.3144886,1.148889091,1.110289,1.40902,1126598,0.08526769,4,1
8382,2018-02,6,0.9432665,1.486638182,1.307601,4.525277,1142058,0.12644884,6,2
8383,2018-02,3,0.08035184,0.458888727,0.7307888,2.137494,1135177,0.047996962,3,2
8384,2018-02,3,0.729638,2.157754545,1.665165,0.4931507,1093681,0.123806797,3,1
8385,2018-03,4,-0.2279472,0.305503818,0.5980271,1.887061,1121953,0.051895754,4,3
8386,2018-03,6,0.7629871,1.709487273,1.370218,3.161319,1138585,0.16327637,6,3
8387,2018-03,4,-0.3398796,0.462351636,0.6842934,1.324257,1126598,0.056513875,4,1
8388,2018-03,6,0.8920066,1.51428,1.262854,4.440553,1142058,0.16154204,6,2
8389,2018-03,3,-0.1263348,0.431348364,0.6672416,2.053994,1135177,0.045792189,3,2
8390,2018-03,3,-0.9577096,0,0.2987398,0.4082192,1093681,5.00E-05,3,1
8391,2018-03,4,0.05765477,1.583290909,1.30081,0.4849315,1091164,0.157413536,4,3
8392,2018-03,4,0.3280887,1.250654545,1.11786,1.979985,1103126,0.114535886,4,3
8393,2018-04,6,0.818051,1.909936364,1.480465,3.084422,1138585,0.184337477,6,1
8394,2018-04,4,-0.5047611,0.256152727,0.570884,1.247588,1126598,0.044652637,4,2
8395,2018-04,6,1.046905,1.897594545,1.473677,4.36321,1142058,0.176681412,6,2
8396,2018-04,3,-0.01349984,0.730048182,0.8315265,1.992102,1135177,0.05227064,3,1
8397,2018-04,4,-0.05358644,0.714758727,0.8231173,1.809182,1121953,0.052885168,4,3
8398,2018-04,4,0.2140974,1.939310909,1.496621,0.4164383,1091164,0.21866146,4,1
8399,2018-04,3,-0.8793235,0,0.4247135,0.3315068,1093681,0.063759455,3,3
8400,2018-04,4,0.2249228,1.201087273,1.090598,1.920422,1103126,0.123482325,4,2
8401,2018-05,4,-0.4152704,0.237565091,0.5606608,1.729412,1121953,0.030147923,4,2
8402,2018-05,3,-0.1691221,0.618206,0.7700133,1.910949,1135177,0.059926042,3,3
8403,2018-05,6,1.180558,2.183414545,1.630878,4.280472,1142058,0.193995817,6,0
8404,2018-05,4,-0.8638107,0,0.3566947,1.165489,1126598,0.028875439,4,0
8405,2018-05,6,0.8382602,2.058856364,1.562371,3.002164,1138585,0.188261056,6,3
8406,2018-05,4,0.3966717,1.699438182,1.364691,1.826089,1103126,0.145302748,4,1
8407,2018-05,4,0.4108226,2.213583636,1.647471,0.290411,1091164,0.204970406,4,1
8408,2018-06,4,-0.185103,0.365959091,0.6312775,1.637459,1121953,0.040195261,4,3
8409,2018-06,3,0.008917306,0.668981091,0.7979396,1.81935,1135177,0.055599393,3,0
8410,2018-06,6,1.175202,2.086650909,1.577658,4.190083,1142058,0.193473332,6,0
8411,2018-06,4,-0.5257735,0.089570182,0.4792636,1.07499,1126598,0.053033532,4,3
8412,2018-06,4,0.6117983,1.780467273,1.409257,1.747898,1103126,0.143190997,4,1
8413,2018-06,6,0.7746382,1.764618182,1.40054,2.911965,1138585,0.184662654,6,1
8414,2018-07,6,1.278452,2.115234545,1.593379,4.112948,1142058,0.24253842,6,3
8415,2018-07,6,1.025015,2.123801818,1.598091,2.91021,1138585,0.210994041,6,0
8416,2018-07,4,0.1498362,0.895638545,0.9226012,1.674364,1103126,0.094917565,4,0
8417,2018-07,4,-0.2253382,0.673775091,0.8005763,1.024658,1126598,0.024373072,4,3
8418,2018-07,3,0.07052056,0.735200182,0.8343601,1.742227,1135177,0.034903634,3,1
8419,2018-07,4,0.01469754,0.691444182,0.8102943,1.55941,1121953,0.018510908,4,1
8420,2018-08,6,1.209413,2.550814545,1.832948,2.825049,1138585,0.204018109,6,3
8421,2018-08,4,0.004496522,0.694646545,0.8120556,1.590436,1103126,0.05155218,4,0
8422,2018-08,4,-0.883661,0,0.167456,0.9397261,1126598,0.024901792,4,0
8423,2018-08,6,1.827522,3.223029091,2.202666,4.02575,1142058,0.228571023,6,3
8424,2018-08,3,-0.4010321,0,0.3983197,1.660444,1135177,0.003339402,3,1
8425,2018-08,4,-0.5278671,0,0.3002382,1.478113,1121953,0.005070842,4,1
8426,2018-09,6,0.7486643,1.817552727,1.429654,2.73795,1138585,0.183018955,6,3
8427,2018-09,4,-0.3672476,0.141308909,0.5077199,1.505337,1103126,0.012433193,4,0
8428,2018-09,4,-0.6878439,0.054961273,0.4602287,0.8520548,1126598,0.006838263,4,0
8429,2018-09,6,1.290431,2.31766,1.704713,3.940296,1142058,0.199444228,6,3
8430,2018-09,3,-0.3258321,0.202689455,0.5414792,1.57227,1135177,0.012878009,3,1
8431,2018-09,4,-0.5799538,0,0.3169074,1.390792,1121953,0,4,1
8432,2018-10,4,-0.4205304,0,0.4004971,1.30753,1121953,0.007819313,4,3
8433,2018-10,3,-0.5345637,0,0.258633,1.491476,1135177,0.03211651,3,0
8434,2018-10,6,1.340367,2.29522,1.692371,3.915679,1142058,0.201269641,6,0
8435,2018-10,4,-0.5358355,0.123386545,0.5413126,0.769863,1126598,0.026545164,4,3
8436,2018-10,4,-0.2148769,0.204110364,0.5857107,1.450741,1103126,0.031616545,4,1
8437,2018-10,6,0.9287537,2.024458182,1.543452,2.655535,1138585,0.187797393,6,1
8438,2018-11,4,-0.2895126,0,0.3487964,1.22446,1121953,0.011069414,4,3
8439,2018-11,3,-0.05302677,0.240250364,0.5621377,1.406064,1135177,0.050415961,3,0
8440,2018-11,6,1.493834,2.320725455,1.706399,3.83319,1142058,0.207775184,6,0
8441,2018-11,4,-0.470822,0,0.4068308,0.6876712,1126598,0.054022578,4,3
8442,2018-11,4,0.02471726,0.392868909,0.6460779,1.366962,1103126,0.024429153,4,1
8443,2018-11,6,1.104654,2.058045455,1.561925,2.573125,1138585,0.190399283,6,1
8444,2018-12,6,1.326082,2.023874545,1.543131,2.487918,1138585,0.243424626,6,3
8445,2018-12,4,0.04575541,0,0.4093631,1.281892,1103126,0.025911407,4,0
8446,2018-12,4,0.4087289,1.069503636,1.018227,0.6027398,1126598,0.098640618,4,0
8447,2018-12,6,1.608457,2.124483636,1.598466,3.748035,1142058,0.222920008,6,3
8448,2018-12,3,0.4835949,0.749471636,0.8422094,1.317563,1135177,0.088693573,3,1
8449,2018-12,4,0.1811431,0.234514727,0.5589831,1.136382,1121953,0.063632545,4,1
8450,2019-01,4,0.04751782,0.256446727,0.5710457,1.199688,1103126,0.032576759,4,3
8451,2019-01,6,1.86924,3.275958182,2.231777,2.405049,1138585,0.287644733,6,0
8452,2019-01,4,0.218337,0.591809091,0.755495,1.053942,1121953,0.063425324,4,0
8453,2019-01,4,-0.5672116,0,0.2518013,0.5205479,1126598,0.020295286,4,3
8454,2019-01,6,2.398113,3.772745455,2.50501,3.664298,1142058,0.265080249,6,1
8455,2019-01,3,0.4414996,0.963028182,0.9596655,1.235651,1135177,0.076001336,3,1
8456,2019-02,3,0.02256134,0.756659091,0.8461625,1.148026,1135177,0.027005424,3,3
8457,2019-02,4,-0.8652315,0,0.2468329,0.430137,1126598,0.007094184,4,0
8458,2019-02,6,1.743921,3.184767273,2.181622,3.575169,1142058,0.277476338,6,0
8459,2019-02,4,-0.07058384,0.617491818,0.7696205,1.477683,1121953,0.03129965,4,3
8460,2019-02,4,-0.1385372,0.472301818,0.689766,1.110509,1103126,0.031772566,4,1
8461,2019-02,6,1.641723,3.451369091,2.328253,2.314922,1138585,0.277720654,6,1
8462,2019-03,3,-0.7739477,0,0.07044788,1.076644,1135177,0.004223965,3,3
8463,2019-03,6,1.689364,3.660790909,2.443435,3.498563,1142058,0.311583743,6,0
8464,2019-03,4,-0.6547495,0.029031455,0.4459673,1.402444,1121953,0.00029871,4,0
8465,2019-03,4,-0.5480744,0,0.2677802,1.036517,1103126,0.05910291,4,3
8466,2019-03,6,1.10878,3.146349091,2.160492,2.238873,1138585,0.272707851,6,1
8467,2019-04,3,-0.7836673,0,0.4856878,1.497252,1135177,0,3,1
8468,2019-04,6,1.804929,4.196214545,2.737918,3.418886,1142058,0.316944649,6,3
8469,2019-04,4,-0.9736773,0,0.2769569,1.3238,1121953,0,4,0
8470,2019-04,4,-0.2223567,0.103801818,1.035991,1.447165,1103126,0.004014611,4,0
8471,2019-04,6,0.8865314,3.060821818,2.113452,2.159698,1138585,0.229215649,6,3
8472,2019-05,3,-0.6817983,0,0.3464004,1.414803,1135177,0.02947547,3,1
8473,2019-05,6,1.29889,3.190807273,2.184944,3.337677,1142058,0.272713676,6,1
8474,2019-05,4,-0.7398842,0,0.2399357,1.241016,1121953,0.02156281,4,3
8475,2019-05,4,-0.4902136,0.168260182,0.5225431,1.36568,1103126,0.045163207,4,0
8476,2019-05,6,0.6853675,2.406276364,1.753452,2.077755,1138585,0.227546098,6,0
8477,2019-06,3,-0.5613299,0,0.5923404,1.326829,1135177,0.02902647,3,3
8478,2019-06,6,1.562873,3.548149091,2.381482,3.249494,1142058,0.285210777,6,1
8479,2019-06,4,-0.6393181,0,0.5424191,1.15309,1121953,0.00505221,4,1
8480,2019-06,4,-0.2739439,0.344978,0.8859379,1.277438,1103126,0.072573723,4,3
8481,2019-06,6,0.7080777,2.413903636,1.757647,1.990056,1138585,0.210248109,6,0
8482,2019-07,2,-0.02942219,0.836098182,0.982254,1.246043,1135177,0.031398079,2,0
8483,2019-07,5,1.491874,3.11606,2.236233,3.17018,1142058,0.243949214,5,3
8484,2019-07,3,0.05441612,1.027929091,1.087761,1.071889,1121953,0.010872179,3,1
8485,2019-07,3,0.2013199,1.264109091,1.21766,1.196735,1103126,0.041045906,3,1
8486,2019-07,5,0.7492451,2.103907273,1.679549,1.962333,1138585,0.142918174,5,3
8487,2019-08,5,0.4611384,1.684612727,1.543537,1.877476,1138585,0.180659885,5,0
8488,2019-08,3,-0.4655032,0.032989273,0.6351441,1.11356,1103126,0.008006621,3,0
8489,2019-08,3,-0.332211,0.281468727,0.7718078,0.987931,1121953,0.072791677,3,3
8490,2019-08,5,1.004465,2.533754545,2.010565,3.086192,1142058,0.209731601,5,1
8491,2019-08,2,0.03816711,0.947281818,1.138005,1.160943,1135177,0.06402982,2,1
8492,2019-09,5,0.9055334,2.509816364,1.886849,1.792429,1138585,0.212434017,5,3
8493,2019-09,3,-0.6209599,0,0.3729711,1.02904,1103126,0.106213433,3,0
8494,2019-09,3,-0.05947662,0.782533818,0.9368436,0.9023126,1121953,0.112263032,3,0
8495,2019-09,5,1.023154,2.620038182,1.947471,3.001224,1142058,0.240362049,5,3
8496,2019-09,2,-0.2971339,0.345069636,0.6962383,1.076851,1135177,0.075801421,2,1
8497,2019-10,2,0.0714469,0.928870909,1.119079,0.9909965,1135177,0.048137318,2,1
8498,2019-10,5,1.105224,2.703345455,2.09504,2.9591,1142058,0.224824945,5,3
8499,2019-10,2,-0.3618401,0,0.4352022,5.930483,1160290,0,2,0
8500,2019-10,3,-0.009473593,0.785923636,1.040458,0.8172554,1121953,0.054009829,3,0
8501,2019-10,3,0.5706005,1.837225455,1.618674,0.9607106,1103126,0.10659026,3,3
8502,2019-10,5,0.1805273,1.110169091,1.218793,1.707685,1138585,0.209709771,5,1
8503,2019-11,2,-0.1409228,0.7163,0.940015,0.9038564,1135177,0.065570615,2,1
8504,2019-11,2,-0.3712283,0,0.458055,5.842816,1160290,0,2,3
8505,2019-11,3,-0.1471347,0.709036364,0.93602,0.7299304,1121953,0.085394281,3,0
8506,2019-11,3,-0.2753102,0.472732,0.8060526,0.8751411,1103126,0.142406201,3,0
8507,2019-11,5,0.8287349,2.463470909,1.900959,1.619846,1138585,0.171645316,5,3
8508,2019-11,5,0.8567342,2.484156364,1.912336,2.868864,1142058,0.200402164,5,1
8509,2019-12,2,0.1850472,0.829107273,1.073559,0.8263294,1135177,0.108536992,2,1
8510,2019-12,5,0.7123166,1.724950909,1.566273,2.794993,1142058,0.145923806,5,3
8511,2019-12,3,0.8394235,2.0193,1.728165,0.7956629,1103126,0.157054366,3,0
8512,2019-12,2,-0.2976159,0,0.425309,5.766064,1160290,0,2,0
8513,2019-12,3,0.5678285,1.527352727,1.457594,0.6514251,1121953,0.108010839,3,3
8514,2019-12,5,0.692813,1.74372,1.576596,1.543169,1138585,0.139508582,5,1
8515,2020-01,5,0.5504342,1.562330909,1.526882,1.458274,1138585,0.089171802,5,1
8516,2020-01,5,1.115639,2.525232727,2.056478,2.709778,1142058,0.163214533,5,3
8517,2020-01,3,0.3807247,1.265916364,1.363854,0.5669615,1121953,0.066996781,3,0
8518,2020-01,2,0.3899889,1.280043636,1.371624,0.740887,1135177,0.174960944,2,0
8519,2020-01,2,-0.2722166,0,0.5169551,5.681119,1160290,0,2,3
8520,2020-01,3,0.6360065,1.727858182,1.617922,0.7112338,1103126,0.18133525,3,1
8521,2020-02,5,0.1481145,1.049018182,1.13511,1.370707,1138585,0.106384309,5,1
8522,2020-02,5,0.4879591,1.614190909,1.445955,2.622547,1142058,0.13589167,5,3
8523,2020-02,3,-0.08384839,0.636291818,0.9081105,0.989041,1121953,0.020431647,3,0
8524,2020-02,2,1.118005,2.819181818,2.1087,0.6514094,1135177,0.203326606,2,0
8525,2020-02,2,-0.1450319,0.228115091,0.6836133,5.593379,1160290,0.017286224,2,3
8526,2020-02,3,1.071527,2.7351,2.062455,0.6224883,1103126,0.218048978,3,1
8527,2020-03,5,0.7896137,2.475847273,1.904466,1.293829,1138585,0.590934536,5,1
8528,2020-03,5,0.7003165,2.216474545,1.761811,2.545686,1142058,0.467973207,5,3
8529,2020-03,3,0.4269404,1.879187273,1.576303,0.9123288,1121953,0.501825744,3,0
8530,2020-03,2,1.407465,3.781536364,2.622595,0.5739825,1135177,0.479013316,2,0
8531,2020-03,2,-0.2601773,0.295114545,0.705063,5.51673,1160290,0.204116519,2,3
8532,2020-03,3,0.5533521,2.241770909,1.775724,0.5470546,1103126,0.316257111,3,1
8533,2020-04,3,-0.01484773,0.462765455,1.004621,0.9598698,1103126,0.02430389,3,1
8534,2020-04,2,0.8331767,1.817821818,1.749902,5.431196,1160290,0.013697629,2,3
8535,2020-04,2,1.713769,3.605418182,2.73308,0.9945205,1135177,0.107951737,2,0
8536,2020-04,3,2.887391,5.740870909,3.907579,0.8273973,1121953,0.202890244,3,0
8537,2020-04,5,3.669353,7.12718,4.670049,2.458653,1142058,0.30814137,5,3
8538,2020-04,5,4.191492,8.10732,5.209126,1.208021,1138585,0.308670118,5,1
8539,2020-05,3,0.9712541,0.383587273,0.992973,0.8721508,1103126,0.03108487,3,1
8540,2020-05,2,0.3292982,0,0.3134262,5.343803,1160290,0,2,3
8541,2020-05,2,1.364051,1.097690909,1.38573,0.9068494,1135177,0.036943859,2,0
8542,2020-05,3,1.21998,0.836192727,1.241906,0.739726,1121953,0.132344233,3,0
8543,2020-05,5,2.040967,2.317038182,2.056371,2.37214,1142058,0.242914008,5,3
8544,2020-05,5,2.339251,2.869809091,2.360395,1.120826,1138585,0.24814031,5,1
8545,2020-06,3,0.1277421,0,0.6774958,0.7927395,1103126,0.043377006,3,1
8546,2020-06,2,0.0153245,0,0.5171094,5.264524,1160290,0,2,3
8547,2020-06,2,0.4497201,0.380326182,0.9994294,0.8273973,1135177,0.017175892,2,0
8548,2020-06,3,1.121925,1.603052727,1.671929,0.660274,1121953,0.118613817,3,0
8549,2020-06,5,1.472261,2.225501818,2.014276,2.293089,1142058,0.250673708,5,3
8550,2020-06,5,1.766025,2.77252,2.315136,1.041522,1138585,0.26053139,5,1
8551,2020-07,5,2.0251,2.950961818,2.574429,0.9863014,1138585,0.278944326,5,1
8552,2020-07,5,2.796826,4.341990909,3.339495,2.20996,1142058,0.322493692,5,3
8553,2020-07,3,1.615862,2.2082,2.16591,0.5780821,1121953,0.093071601,3,0
8554,2020-07,2,-0.1392904,0,0.4105573,0.7452054,1135177,0.052989985,2,0
8555,2020-07,2,0.149683,0,0.6530052,5.182261,1160290,0,2,3
8556,2020-07,3,2.028678,2.958510909,2.578581,0.7104561,1103126,0.16741889,3,1
8557,2020-07,2,0.3336273,0,0.8661557,2.941661,1167048,0.001062032,2,1
8558,2020-08,2,0.1246932,0,0.6296162,5.094602,1160290,0,2,3
8559,2020-08,2,0.9014912,1.227205455,1.451463,0.6575342,1135177,0.130467559,2,0
8560,2020-08,3,0.7094038,0.878218182,1.25952,0.490411,1121953,0.145201587,3,0
8561,2020-08,5,2.560495,4.231487273,3.103818,2.122456,1142058,0.288016249,5,3
8562,2020-08,3,1.004901,1.415281818,1.554905,0.6228341,1103126,0.186992606,3,1
8563,2020-08,5,2.558685,4.239494545,3.108222,0.8986301,1138585,0.293389478,5,1
8564,2020-08,2,0.1852572,0,0.718462,2.876921,1167048,0,2,3
8565,2020-09,2,-0.1605798,0,0.529682,5.012566,1160290,0.003567996,2,0
8566,2020-09,2,0.7439778,1.327750909,1.485313,0.5753425,1135177,0.205632981,2,0
8567,2020-09,3,0.4389007,0.7733,1.180365,0.4082192,1121953,0.204228273,3,3
8568,2020-09,5,1.898741,3.414212727,2.632867,2.040733,1142058,0.292632941,5,1
8569,2020-09,3,1.803212,3.253718182,2.544595,0.5406039,1103126,0.321963289,3,1
8570,2020-09,5,1.684834,3.037696364,2.425783,0.8164384,1138585,0.316473346,5,3
8571,2020-09,2,0.01458289,0,0.7371122,2.795897,1167048,0.018294323,2,0
8572,2020-10,2,0.3621457,0.731087273,1.085648,2.71133,1167048,0.061914087,2,0
8573,2020-10,5,2.28453,4.258365455,3.025651,0.7342466,1138585,0.311668114,5,3
8574,2020-10,3,2.25519,4.205570909,2.996614,0.4684932,1103126,0.402054353,3,1
8575,2020-10,5,1.744128,3.264341818,2.478938,1.987981,1142058,0.28978531,5,1
8576,2020-10,3,2.614958,4.859707273,3.356389,0.3260274,1121953,0.341654069,3,3
8577,2020-10,2,1.716083,3.225345455,2.45749,0.4931507,1135177,0.306619629,2,0
8578,2020-10,2,0.1593113,0.304965818,0.8512812,4.935203,1160290,0.016948664,2,0
8579,2020-11,2,0.1061102,0.122396545,0.7998181,4.850288,1160290,0.002903075,2,3
8580,2020-11,2,1.999583,3.651841818,2.741013,0.4082192,1135177,0.349953957,2,1
8581,2020-11,5,2.033701,3.703041818,2.769173,1.903008,1142058,0.32226247,5,1
8582,2020-11,3,3.724913,6.788863636,4.466375,0.3835617,1103126,0.475496597,3,3
8583,2020-11,5,1.676394,3.063892727,2.417641,0.6493151,1138585,0.405046936,5,0
8584,2020-11,2,0.4232037,0.754830909,1.147657,2.625982,1167048,0.024100487,2,0
8585,2020-12,2,-0.2017992,0,0.4935588,4.768187,1160290,0,2,3
8586,2020-12,2,2.925549,5.07142,3.666981,0.3260274,1135177,0.361671151,2,1
8587,2020-12,5,2.120739,3.598387273,2.856813,1.820804,1142058,0.254162184,5,1
8588,2020-12,3,3.933358,6.903803636,4.674792,0.3013699,1103126,0.48391994,3,3
8589,2020-12,5,2.863784,4.958985455,3.605142,0.5671233,1138585,0.35760929,5,0
8590,2020-12,2,0.009343645,0,0.7346486,2.546618,1167048,0,2,0
8593,2016-02,8,7.0003,11.36712182,6.681917,5.466736,1132232,0.676500248,8,1
8594,2016-02,8,4.389421,5.713452727,3.572399,2.88052,1129550,0.41704877,8,3
8595,2016-02,8,3.818776,4.955123636,3.155318,1.736035,1122233,0.370517959,8,0
8596,2016-03,8,3.34651,5.251389091,3.318264,1.666564,1122233,0.32882836,8,0
8597,2016-03,8,3.33321,4.248618182,2.76674,2.827438,1129550,0.332129504,8,3
8598,2016-03,8,6.029413,9.998614545,5.929238,5.421052,1132232,0.603627167,8,1
8599,2016-04,8,1.524524,2.573745455,1.84556,1.610191,1122233,0.300180003,8,1
8600,2016-04,8,2.87271,3.608189091,2.414504,2.762642,1129550,0.319063212,8,3
8601,2016-04,8,5.204325,8.675750909,5.201663,5.37082,1132232,0.57334597,8,0
8602,2016-05,8,4.735754,8.237127273,4.96042,5.410913,1132232,0.553635372,8,0
8603,2016-05,8,2.992003,4.10924,2.690082,2.683548,1129550,0.284200079,8,3
8604,2016-05,8,1.660682,3.314201818,2.252811,1.532151,1122233,0.242951393,8,1
8605,2016-06,8,1.683395,2.706850909,1.918768,1.446998,1122233,0.232679533,8,1
8606,2016-06,8,2.828109,3.513869091,2.362628,2.601888,1129550,0.232963536,8,3
8607,2016-06,8,4.85252,8.053827273,4.859605,5.323223,1132232,0.542059449,8,0
8608,2016-07,8,4.123737,6.893165455,4.221241,5.247246,1132232,0.486864099,8,0
8609,2016-07,8,1.951717,2.200474545,1.640261,2.582763,1129550,0.238354867,8,3
8610,2016-07,8,1.439643,2.248096364,1.666453,1.772963,1122233,0.222642103,8,1
8611,2016-08,8,1.293324,1.757043636,1.396374,1.69982,1122233,0.200382251,8,1
8612,2016-08,8,2.021209,2.433656364,1.768511,2.507459,1129550,0.205598844,8,3
8613,2016-08,8,3.530316,5.872105455,3.659658,5.187153,1132232,0.404199439,8,0
8614,2016-09,8,1.631795,2.193198182,1.639009,1.612972,1122233,0.242498845,8,0
8615,2016-09,8,2.116403,2.673874545,1.903381,2.420705,1129550,0.241997259,8,3
8616,2016-09,8,3.409912,5.400725455,3.403149,5.105028,1132232,0.441449654,8,1
8617,2016-10,8,3.901651,5.988232727,3.723528,5.000396,1132232,0.433479731,8,1
8618,2016-10,8,2.548378,3.109194545,2.140057,2.319306,1129550,0.225228718,8,3
8619,2016-10,8,2.184301,3.342785455,2.268532,1.516711,1122233,0.266606866,8,0
8620,2016-11,8,2.08758,3.376901818,2.287296,1.443281,1122233,0.297239608,8,0
8621,2016-11,8,2.22024,2.568005455,1.842403,2.251596,1129550,0.308643429,8,3
8622,2016-11,8,3.753214,5.798430909,3.619137,5.021233,1132232,0.449340569,8,1
8623,2016-12,8,1.960936,2.905254545,2.02789,1.361802,1122233,0.206700995,8,1
8624,2016-12,8,2.561372,3.767049091,2.501877,2.162894,1129550,0.236937825,8,3
8625,2016-12,8,3.842126,5.639538182,3.531746,4.937317,1132232,0.409056235,8,0
8626,2017-01,8,1.677879,2.2212,1.65166,2.490371,1129550,0.208268272,8,0
8627,2017-01,8,1.616111,2.38066,1.739363,1.278814,1122233,0.2158027,8,3
8628,2017-01,8,3.393021,4.907027273,3.128865,4.86108,1132232,0.374741275,8,1
8629,2017-02,8,3.273157,4.737792727,3.035786,4.778463,1132232,0.3604844,8,1
8630,2017-02,8,1.470534,2.269394545,1.678167,1.229357,1122233,0.164864275,8,3
8631,2017-02,8,1.871374,2.686870909,1.907779,2.402884,1129550,0.216149769,8,0
8632,2017-03,8,3.17465,4.518832727,2.929658,4.703651,1132232,0.328169193,8,0
8633,2017-03,8,1.329412,2.074870909,1.585479,1.153405,1122233,0.164400606,8,3
8634,2017-03,8,1.678051,2.356630909,1.740447,2.328725,1129550,0.247673595,8,1
8635,2017-04,8,1.989034,2.991172727,2.082845,2.236949,1129550,0.243758366,8,1
8636,2017-04,8,0.9864125,1.520749091,1.274112,1.067587,1122233,0.153948329,8,3
8637,2017-04,8,2.879846,4.045721818,2.662847,4.621662,1132232,0.335976297,8,0
8638,2017-05,8,2.54105,3.822838182,2.536411,4.623068,1132232,0.305850114,8,0
8639,2017-05,8,0.9565729,1.883087273,1.469548,0.9828172,1122233,0.169201188,8,3
8640,2017-05,8,1.609013,2.711314545,1.925073,2.157035,1129550,0.221748298,8,1
8641,2017-06,8,1.433192,2.163889091,1.810989,2.07991,1129550,0.194689763,8,1
8642,2017-06,8,1.094423,1.901394545,1.666617,0.9026188,1122233,0.166158288,8,3
8643,2017-06,8,2.386004,3.310547273,2.441651,4.546085,1132232,0.279764851,8,0
8644,2017-07,8,2.438464,3.120587273,2.254123,4.460317,1132232,0.292536949,8,0
8645,2017-07,8,1.12759,1.437594545,1.328477,0.817508,1122233,0.177584242,8,3
8646,2017-07,8,1.457512,1.781398182,1.517569,2.039286,1129550,0.221175009,8,1
8647,2017-08,8,2.565813,3.749938182,2.544716,4.37336,1132232,0.314050208,8,1
8648,2017-08,8,1.428261,2.336334545,1.767234,1.256581,1122233,0.190375473,8,3
8649,2017-08,8,1.829558,2.827125455,2.037169,1.949656,1129550,0.276587827,8,4
8650,2017-09,8,2.23689,3.377561818,2.330009,4.29092,1132232,0.268743381,8,0
8651,2017-09,8,1.184024,2.059998182,1.605349,1.169466,1122233,0.161466281,8,0
8652,2017-09,8,1.782753,2.929183636,2.083401,1.862575,1129550,0.239130779,8,4
8653,2017-10,8,2.089827,2.761103636,2.056407,4.216546,1132232,0.227707145,8,3
8654,2017-10,8,1.404135,1.810238182,1.533431,1.092252,1122233,0.141655147,8,1
8655,2017-10,8,1.720993,2.305401818,1.805771,1.786642,1129550,0.219129602,8,1
8656,2017-11,8,1.953918,3.342576364,2.304167,1.698775,1129550,0.265636864,8,3
8657,2017-11,8,1.074654,2.021712727,1.577692,1.008072,1122233,0.247865246,8,4
8658,2017-11,8,1.80603,2.63056,1.912558,4.206889,1132232,0.242545945,8,0
8659,2017-11,8,2.684119,3.717076364,2.510142,6.838494,1142231,0.308579775,8,0
8660,2017-12,8,1.582753,2.947150909,2.131783,1.615785,1129550,0.237469731,8,4
8661,2017-12,8,1.605367,3.341834545,2.348859,0.9191927,1122233,0.210123193,8,3
8662,2017-12,8,2.680116,3.652907273,2.519949,6.82231,1142231,0.305759027,8,1
8663,2017-12,8,1.712746,2.646447273,1.966396,4.12045,1132232,0.248073547,8,1
8664,2018-01,8,2.527176,3.73842,2.486131,6.752585,1142231,0.285631136,8,3
8665,2018-01,8,1.765246,3.096998182,2.133349,4.040304,1132232,0.240838169,8,4
8666,2018-01,8,0.8078938,2.209318182,1.645125,0.8415586,1122233,0.173537259,8,0
8667,2018-01,8,1.391498,2.925749091,2.039162,2.023144,1129550,0.221681622,8,0
8668,2018-02,8,1.049209,2.237887273,1.720788,1.940632,1129550,0.264453914,8,4
8669,2018-02,8,0.7589563,2.036096364,1.609803,0.7794684,1122233,0.180816028,8,3
8670,2018-02,8,1.619663,2.794405455,2.026873,3.957295,1132232,0.279009336,8,1
8671,2018-02,8,2.319708,3.364063636,2.340185,6.68082,1142231,0.309296576,8,1
8672,2018-03,8,1.402363,3.270161818,2.228589,1.853204,1129550,0.274402251,8,3
8673,2018-03,8,-0.02689007,1.182107273,1.080159,0.6962524,1122233,0.129567317,8,4
8674,2018-03,8,1.991693,3.628958182,2.425927,3.867451,1132232,0.311593513,8,0
8675,2018-03,8,2.786735,4.146832727,2.710758,6.566198,1142231,0.340990499,8,0
8676,2018-04,8,1.018681,2.662869091,1.894578,1.779204,1129550,0.200271471,8,4
8677,2018-04,8,-0.3527555,0.663332909,0.7948331,0.6202567,1122233,0.091077014,8,3
8678,2018-04,8,1.9058,3.571710909,2.394441,3.791873,1132232,0.313437095,8,1
8679,2018-04,8,2.668201,4.024125455,2.643269,6.49704,1142231,0.34311551,8,1
8680,2018-05,8,2.910752,4.414829091,2.858156,6.472095,1142231,0.363223403,8,3
8681,2018-05,8,2.037194,3.871263636,2.559195,3.772466,1132232,0.305844598,8,4
8682,2018-05,8,-0.9235604,0,0.3697215,0.5393278,1122233,0.131824778,8,0
8683,2018-05,8,0.5267994,1.947258182,1.500992,1.700504,1129550,0.14513847,8,0
8684,2018-06,8,3.149398,4.850050909,3.097528,6.367334,1142231,0.386952942,8,4
8685,2018-06,8,1.944896,3.587852727,2.403319,3.683076,1132232,0.316587685,8,3
8686,2018-06,8,0.2592376,1.580469091,1.299258,0.4463106,1122233,0.163486878,8,1
8687,2018-06,8,0.3507885,1.336458182,1.165052,1.611347,1129550,0.126206403,8,1
8688,2018-07,8,0.1596752,0.948342727,0.9515885,1.570108,1129550,0.111310729,8,3
