,month,M,YieldBruto,Net Hazard Rate AMI,ZSpread,SecurityID,y,RankID1,x
6848,2023-09,12.0,3.508056,6.084052727272725,4.228329,3870169,1.0,28.0,6.0
6849,2023-09,,3.181889,5.4723145454545445,3.891873,3870185,0.421450664687419,,6.0
6850,2023-10,,4.35124,7.686103636363635,5.062707,3870185,0.5363430646252791,,1.0
6851,2023-10,12.0,4.928877,8.754314545454546,5.650223,3870169,1.0,28.0,4.0
6852,2023-11,,3.113924,5.023819999999999,3.826701,3870185,0.39491237697979464,,4.0
6853,2023-11,12.0,3.747464,6.192454545454545,4.46945,3870169,1.0,28.0,1.0
6854,2023-12,12.0,3.131654,5.175072727272727,3.85434,3870169,1.0,28.0,6.0
6855,2023-12,,2.686768,4.350592727272726,3.400876,3870185,0.3527736969270695,,6.0
6856,2022-10,5.0,2.798082,4.957601818181818,3.327181,1189414,0.3908923013406116,5.0,1.0
6857,2022-11,5.0,2.955638,5.252578181818181,3.487768,1189414,0.40859712970295414,5.0,4.0
6858,2022-12,5.0,3.191838,5.6687781818181815,3.727128,1189414,0.432706128810712,5.0,4.0
6859,2023-01,5.0,3.152696,5.477407272727272,3.690624,1189414,0.4217452290721053,5.0,1.0
6860,2023-02,5.0,3.865239,6.649641818181816,4.264403,1189414,0.4857080516207527,5.0,6.0
6861,2023-03,5.0,3.97708,6.837254545454545,4.52324,1189414,0.49526687490163557,5.0,6.0
6862,2023-04,5.0,4.13103,7.176298181818181,4.678914,1189414,0.5120926843830316,5.0,1.0
6863,2023-05,5.0,3.836247,6.588754545454545,4.386015,1189414,0.48256711576114575,5.0,4.0
6864,2023-06,5.0,3.952931,6.938750909090909,4.505363,1189414,0.5003638227433383,5.0,4.0
6865,2023-07,5.0,3.779589,6.713294545454545,4.334062,1189414,0.48897126349896813,5.0,1.0
6866,2023-08,5.0,3.778548,6.9168472727272725,4.335466,1189414,0.4992682384032371,5.0,6.0
6867,2023-09,5.0,4.052169,7.385678181818181,4.612023,1189414,0.5222022810554212,5.0,6.0
6868,2023-10,5.0,5.581212,10.225925454545454,6.147759,1189414,0.6403387078146328,5.0,1.0
6869,2023-11,5.0,4.284674,7.53832909090909,4.849981,1189414,0.5294405199282596,5.0,4.0
6870,2023-12,5.0,3.970275,7.24844,4.537092,1189414,0.5155998705183127,5.0,4.0
6871,2022-07,8.0,3.374041,5.106214545454544,3.671818,4220372,0.3998774859613059,8.0,1.0
6872,2022-08,8.0,3.151786,6.04524909090909,3.868737,4220372,0.4536660767271423,8.0,6.0
6873,2022-09,8.0,3.482723,6.234523636363635,4.200538,4220372,0.46390954007608043,8.0,6.0
6874,2022-10,8.0,4.739507,8.437521818181818,5.458387,4220372,0.5699062977472209,8.0,1.0
6875,2022-11,8.0,5.099778,9.79904,5.819472,4220372,0.6246528695536218,8.0,4.0
6876,2022-12,8.0,5.149867,9.891403636363636,5.870272,4220372,0.6281037508102403,8.0,4.0
6877,2023-01,8.0,4.638019,8.962261818181819,5.359244,4220372,0.5918931215176617,8.0,1.0
6878,2023-02,8.0,6.904913,10.773614545454546,6.355488,4220372,0.6595072529653087,8.0,6.0
6879,2023-03,8.0,5.705773,10.913599999999999,6.43248,4220372,0.6642404499326028,8.0,6.0
6880,2023-04,8.0,5.496753,9.96668909090909,6.220229,4220372,0.6308930756724684,8.0,1.0
6881,2023-05,8.0,4.450832,8.477223636363636,5.174973,4220372,0.5716104627830302,8.0,4.0
6882,2023-06,8.0,5.447302,10.425345454545454,6.17219,4220372,0.6474400306748833,8.0,4.0
6883,2023-07,8.0,4.90286,9.12674909090909,5.628462,4220372,0.5985510528973774,8.0,1.0
6884,2023-08,8.0,6.001623,11.279974545454547,6.728036,4220372,0.6763192066537653,8.0,6.0
6885,2023-09,8.0,7.252205,13.726074545454544,7.979341,4220372,0.7465547497305745,8.0,6.0
6886,2023-10,8.0,13.49219,25.0736,14.22048,4220372,0.9185169291545685,8.0,1.0
6887,2023-11,8.0,7.364996,13.93352,8.093436,4220372,0.7517581980585188,8.0,4.0
6888,2023-12,8.0,5.097016,9.810718181818181,5.825895,4220372,0.6250909509075773,8.0,4.0
6889,2022-10,,2.951023,5.5307345454545445,3.642954,1189950,0.4248206964568809,,1.0
6890,2022-11,,3.039922,5.592972727272726,3.733285,1189950,0.42838939089171135,,6.0
6891,2022-12,,3.368347,6.179730909090908,4.063152,1189950,0.4609640921525513,,6.0
6892,2023-01,,2.868302,5.3029472727272715,3.564421,1189950,0.41156848269724344,,1.0
6893,2023-02,,4.195004,6.831040000000001,4.503872,1189950,0.49495310872119047,,4.0
6894,2023-03,,4.306833,7.542918181818183,5.008155,1189950,0.5296564144097191,,4.0
6895,2023-04,,4.044763,6.574401818181817,4.744971,1189950,0.48182392524124296,,1.0
6896,2023-05,,3.491208,5.699165454545454,4.192641,1189950,0.4344273636626319,,6.0
6897,2023-06,,3.699724,6.025510909090908,4.402381,1189950,0.4525866479484183,,6.0
6898,2023-07,,3.546087,6.164416363636363,4.249979,1189950,0.46013795072375807,,1.0
6899,2023-08,,3.715189,6.585161818181818,4.420339,1189950,0.4823811828393306,,4.0
6900,2023-09,,4.164336,7.251961818181818,4.870679,1189950,0.5157704373996008,,4.0
6901,2023-10,,4.836415,8.561450909090908,5.544148,1189950,0.575203518117301,,1.0
6902,2023-11,,3.878801,6.406850909090908,4.587368,1189950,0.47306869548911723,,6.0
6903,2023-12,,3.562294,5.934212727272727,4.271867,1189950,0.4475659795532636,,6.0
6904,2021-12,,3.448492,6.775756363636363,4.156666,5440284,0.4921532937860943,,1.0
6905,2022-01,,5.229076,10.016023636363636,5.938813,5440284,0.6327095634418437,,4.0
6906,2022-02,,5.225856,10.010765454545453,5.935921,5440284,0.6325163846682886,,4.0
6907,2022-03,,3.884232,7.544678181818181,4.596073,5440284,0.5297391875965287,,1.0
6908,2022-04,,4.16519,7.808501818181819,4.878126,5440284,0.5419835515278496,,6.0
6909,2022-05,,5.792608,0.0,0.0,5440284,0.0,,6.0
6910,2022-06,,6.467661,11.833485454545453,7.183167,5440284,0.6937484774226896,,1.0
6911,2022-07,,7.122592,13.24768909090909,7.838879,5440284,0.734135609165733,,4.0
6912,2022-08,,5.923901,10.547585454545453,6.641472,5440284,0.6517234898988584,,4.0
6913,2022-09,,6.898917,12.783281818181818,7.617555,5440284,0.721497482962268,,1.0
6914,2022-10,,9.113179,16.78549818181818,9.833074,5440284,0.8133555517396077,,6.0
6915,2022-11,,9.697783,17.748163636363635,10.41864,5440284,0.8304854243183053,,6.0
6916,2022-12,,13.0488,23.83007272727273,13.77084,5440284,0.9077273292371638,,1.0
6917,2023-01,,10.12735,18.54883636363636,10.84966,5440284,0.8435288508324494,,4.0
6918,2023-02,,12.84642,18.47534545454545,10.90824,5440284,0.8423746943266033,,4.0
6919,2023-03,,12.45737,22.411272727272728,13.18575,5440284,0.8936614357739873,,1.0
6920,2023-04,,10.55702,18.46003636363636,11.28207,5440284,0.8421331995070488,,6.0
6921,2023-05,,9.148098,16.02871090909091,9.873891,5440284,0.798682313925587,,6.0
6922,2023-06,,7.636619,13.226659999999999,8.363013,5440284,0.7335759322527158,,1.0
6923,2023-07,,8.901668,15.944280000000001,9.628904,5440284,0.7969753746186106,,4.0
6924,2023-08,,8.502318,15.330416363636362,9.230229,5440284,0.7841219548130329,,4.0
6925,2023-09,,9.338245,16.699472727272727,10.06681,5440284,0.8117430083451996,,1.0
6926,2023-10,,14.05848,25.36829090909091,14.78791,5440284,0.9208831251182601,,6.0
6927,2023-12,,8.540568,15.023498181818182,9.270974,5440284,0.7773935396182086,,6.0
6928,2021-01,8.0,1.405645,2.3120345454545457,2.065719,5780168,0.20642200744021555,8.0,1.0
6929,2021-02,8.0,0.6196515,0.9848981818181817,1.280794,5780168,0.09379508061897734,8.0,4.0
6930,2021-03,8.0,0.495314,0.11095090909090888,1.158173,5780168,0.011033767394146965,8.0,4.0
6931,2021-04,8.0,0.2853469,0.0,0.9497346,5780168,0.0,8.0,1.0
6932,2021-05,8.0,0.1886986,0.0,0.8548205,5780168,0.0,8.0,6.0
6933,2021-06,8.0,0.1655347,0.034292727272727364,0.833311,5780168,0.0034233994871193385,8.0,6.0
6934,2021-07,8.0,0.144348,0.35664727272727276,0.813706,5780168,0.035036234712236713,8.0,1.0
6935,2021-08,8.0,-0.1741615,0.0,0.4967933,5780168,0.0,8.0,4.0
6936,2021-09,8.0,-0.3809304,0.0,0.2915096,5780168,0.0,8.0,4.0
6937,2021-10,8.0,-0.4283048,0.0,0.2457532,5780168,0.0,8.0,1.0
6938,2021-11,8.0,-0.329305,0.0,0.3463764,5780168,0.0,8.0,6.0
6939,2021-12,8.0,-0.4917765,0.0,0.1853568,5780168,0.0,8.0,6.0
6940,2022-01,8.0,0.2162776,0.20315236363636346,0.8953838,5780168,0.020110272260662088,8.0,1.0
6941,2022-02,8.0,0.329208,0.4821018181818185,1.009756,5780168,0.04706652326330052,8.0,4.0
6942,2022-03,8.0,0.4964754,0.4250999999999997,1.178605,5780168,0.04161911833578891,8.0,4.0
6943,2022-04,8.0,0.9564117,1.4381836363636364,1.640101,5780168,0.13395496095447124,8.0,1.0
6944,2022-05,8.0,1.957168,0.0,0.0,5780168,0.0,8.0,6.0
6945,2022-06,8.0,1.60579,2.91674,2.292707,5780168,0.2529879777978167,8.0,6.0
6946,2022-07,8.0,1.24318,1.941710909090909,1.931341,5780168,0.17648300405663397,8.0,1.0
6947,2022-08,8.0,1.813366,3.56234,2.503137,5780168,0.299691271181839,8.0,4.0
6948,2022-09,8.0,2.324626,4.080538181818181,3.015846,5780168,0.33505690816879974,8.0,4.0
6949,2022-10,8.0,2.435326,4.20036909090909,3.127953,5780168,0.3429774307382115,8.0,1.0
6950,2022-11,8.0,2.688273,5.367727272727272,3.38225,5780168,0.4153680220711654,8.0,6.0
6951,2022-12,8.0,3.390314,6.646754545454545,4.085715,5780168,0.48555954007047597,8.0,6.0
6952,2023-01,8.0,3.364974,6.603041818181817,4.061673,5780168,0.48330585837813755,8.0,1.0
6953,2023-02,8.0,4.867629,6.045885454545454,3.755237,5780168,0.4537008423251607,8.0,4.0
6954,2023-03,8.0,4.515162,8.703130909090909,5.216722,5780168,0.5811796001418679,8.0,4.0
6955,2023-04,8.0,4.219043,7.6015,4.919375,5780168,0.532403717693158,8.0,1.0
6956,2023-05,8.0,3.746504,7.1555872727272725,4.448073,5780168,0.5110811368352923,8.0,6.0
6957,2023-06,8.0,3.855056,7.490109090909091,4.55781,5780168,0.527166002661418,8.0,6.0
6958,2023-07,8.0,3.471034,6.483925454545454,4.174909,5780168,0.47711438356097935,8.0,1.0
6959,2023-08,8.0,3.504246,6.700450909090908,4.209298,5780168,0.4883144950982269,8.0,4.0
6960,2023-09,8.0,3.772035,7.360345454545454,4.47819,5780168,0.5209903547030029,8.0,4.0
6961,2023-10,8.0,4.459149,8.612107272727274,5.166659,5780168,0.577349941532931,8.0,1.0
6962,2023-11,8.0,4.002945,7.784369090909091,4.711403,5780168,0.5408768981329664,8.0,6.0
6963,2023-12,8.0,3.821294,7.455978181818182,4.530788,5780168,0.525549420041193,8.0,6.0
6964,2021-10,3.0,-1.131094,0.0,-0.4555559,6000384,0.0,3.0,1.0
6965,2021-10,3.0,0.4895653,0.7710641818181818,0.8540853,6000392,0.07420867266570297,3.0,4.0
6966,2021-11,3.0,-1.125608,0.0,-0.4481842,6000384,0.0,3.0,4.0
6967,2021-11,3.0,0.3226551,0.47392927272727275,0.6906611,6000392,0.04628741572669792,3.0,1.0
6968,2021-12,3.0,-1.157164,0.0,-0.4778745,6000384,0.0,3.0,6.0
6969,2021-12,3.0,0.4131876,0.6453274545454545,0.7849301,6000392,0.062494585281526516,3.0,6.0
6970,2022-01,3.0,0.7036527,1.1810127272727275,1.079557,6000392,0.11139394350119447,3.0,1.0
6971,2022-01,3.0,-0.7448584,0.0,-0.06359868,6000384,0.0,3.0,4.0
6972,2022-02,3.0,1.197452,2.085870909090909,1.577229,6000392,0.18826966270897383,3.0,4.0
6973,2022-02,3.0,-0.3752381,0.0,0.3077203,6000384,0.0,3.0,1.0
6974,2022-03,3.0,1.291767,2.2642581818181817,1.675342,6000392,0.20262150889467323,3.0,6.0
6975,2022-03,3.0,-0.1783036,0.13910109090909092,0.5065056,6000384,0.013813810548293337,3.0,6.0
6976,2022-04,3.0,0.2204991,0.7552119999999999,0.9069666,6000384,0.07273992758791159,3.0,1.0
6977,2022-04,3.0,1.565693,2.65686,1.952873,6000392,0.23332017282507445,3.0,4.0
6978,2022-05,3.0,1.907006,0.0,0.0,6000392,0.0,3.0,4.0
6979,2022-05,3.0,0.6506519,0.0,0.0,6000384,0.0,3.0,1.0
6980,2022-06,3.0,0.628451,1.2925436363636365,1.318549,6000384,0.1212495850357872,3.0,6.0
6981,2022-06,3.0,1.779011,2.8476654545454543,2.173866,6000392,0.2478101640403313,3.0,6.0
6982,2022-07,3.0,1.759963,2.845676363636364,2.158472,6000392,0.2476605317627527,3.0,1.0
6983,2022-07,3.0,0.5042022,1.0957818181818182,1.19603,6000384,0.10378790586796016,3.0,4.0
6984,2022-08,3.0,2.163611,3.4679109090909086,2.566151,6000392,0.293046998259045,3.0,4.0
6985,2022-08,3.0,1.042619,1.9588745454545453,1.736181,6000384,0.17789524637502385,3.0,1.0
6986,2022-09,3.0,2.272743,3.7276854545454547,2.678777,6000392,0.31117535400986895,3.0,6.0
6987,2022-09,3.0,1.452516,2.762043636363636,2.147674,6000384,0.2413421271639683,3.0,6.0
6988,2022-10,3.0,2.138609,3.5413563636363627,2.548246,6000392,0.2982202259569221,3.0,1.0
6989,2022-10,3.0,1.419631,2.7563818181818176,2.11651,6000384,0.24091246724880977,3.0,4.0
6990,2022-11,3.0,1.540277,2.981623636363636,2.238743,6000384,0.2578191732132986,3.0,4.0
6991,2022-11,3.0,2.212285,3.6847545454545454,2.625465,6000392,0.3082118103547119,3.0,1.0
6992,2022-12,3.0,2.434459,4.076165454545454,2.851191,6000392,0.33476608310925404,3.0,6.0
6993,2022-12,3.0,1.831436,3.4947418181818173,2.531408,6000384,0.294941275036366,3.0,6.0
6994,2023-01,3.0,1.67337,3.0854309090909084,2.375037,6000384,0.26548369945790673,3.0,1.0
6995,2023-01,3.0,2.192902,3.5185054545454535,2.613228,6000392,0.2966147617578456,3.0,4.0
6996,2023-02,3.0,2.196068,1.7053527272727274,1.545044,6000384,0.1567866533303509,3.0,4.0
6997,2023-02,3.0,2.570808,3.4584018181818177,2.509221,6000392,0.2923744304981245,3.0,0.0
6998,2023-03,3.0,2.573048,4.0695381818181815,3.000996,6000392,0.3343250683296678,3.0,6.0
6999,2023-03,3.0,1.906557,3.3641018181818176,2.613006,6000384,0.2856699594796641,3.0,6.0
7000,2023-04,3.0,2.637223,4.246874545454545,3.067731,6000392,0.34602585016052423,3.0,0.0
7001,2023-04,3.0,2.011933,3.6106981818181807,2.717834,6000384,0.3030696616408657,3.0,4.0
7002,2023-05,3.0,1.821731,3.212830909090908,2.529257,6000384,0.27478208067232246,3.0,4.0
7003,2023-05,3.0,2.612795,4.15440909090909,3.047125,6000392,0.3399508051519575,3.0,0.0
7004,2023-06,3.0,2.563644,4.203961818181817,3.001229,6000392,0.34321343863041187,3.0,6.0
7005,2023-06,3.0,2.058816,3.779338181818181,2.767686,6000384,0.31472414803302273,3.0,6.0
7006,2023-06,3.0,2.447956,4.214154545454545,3.006835,1196781,0.34388254220261516,3.0,0.0
7007,2023-06,3.0,2.577467,4.187265454545454,2.992046,1196799,0.3421159279374798,3.0,4.0
7008,2023-07,3.0,2.621061,4.358930909090909,3.039162,1196799,0.35331314105590717,3.0,4.0
7009,2023-07,3.0,2.496873,4.394425454545454,3.058684,1196781,0.3556044577989377,3.0,0.0
7010,2023-07,3.0,1.927032,3.628396363636363,2.637368,6000384,0.30430201078652286,3.0,6.0
7011,2023-07,3.0,2.592185,4.348470909090908,3.033409,6000392,0.35263635270285,3.0,6.0
7012,2023-08,3.0,2.675775,4.7079072727272715,3.120549,6000392,0.37549174271662156,3.0,0.0
7013,2023-08,3.0,2.059343,4.072498181818181,2.771074,6000384,0.33452207895043184,3.0,4.0
7014,2023-08,3.0,2.593251,4.775812727272727,3.157897,1196781,0.3797181284518161,3.0,4.0
7015,2023-08,3.0,2.688411,4.688658181818181,3.109962,1196799,0.37428846336468735,3.0,0.0
7016,2023-09,3.0,2.919764,5.081567272727272,3.344762,1196799,0.3983965232991681,3.0,6.0
7017,2023-09,3.0,2.884898,5.276923636363636,3.452208,1196781,0.41003517566823067,3.0,6.0
7018,2023-09,3.0,2.369573,4.604781818181818,3.08253,6000384,0.36901815069199273,3.0,0.0
7019,2023-09,3.0,2.911318,5.108183636363636,3.359401,6000392,0.39999564390641085,3.0,4.0
7020,2023-10,3.0,4.093114,7.31316,4.545738,6000392,0.518724785025263,3.0,4.0
7021,2023-10,3.0,3.075841,5.939501818181817,3.790226,6000384,0.4478580896721468,3.0,0.0
7022,2023-10,3.0,3.941799,7.2528890909090915,4.512589,1196781,0.5158153366045921,3.0,6.0
7023,2023-10,3.0,4.120286,7.32312,4.551216,1196799,0.5192038965022552,3.0,6.0
7024,2023-11,3.0,3.220216,5.402939999999999,3.675517,6000392,0.41742305042946226,3.0,0.0
7025,2023-11,3.0,2.243042,4.099603636363636,2.958682,6000384,0.33632344465972097,3.0,4.0
7026,2023-11,3.0,3.209001,5.596605454545454,3.782033,1196781,0.4285970037242971,3.0,4.0
7027,2023-11,3.0,3.293711,5.494854545454545,3.72607,1196799,0.4227532463282222,3.0,0.0
7028,2023-12,3.0,3.042609,5.322345454545453,3.47774,1196799,0.41270882646589135,3.0,6.0
7029,2023-12,3.0,2.826141,5.184087272727272,3.401698,1196781,0.40453265458933074,3.0,6.0
7030,2023-12,3.0,1.874707,3.711221818181818,2.591622,6000384,0.3100403641142009,3.0,0.0
7031,2023-12,3.0,3.017678,5.319647272727272,3.476256,6000392,0.41255034324938533,3.0,4.0
7032,2021-01,2.0,-0.6074047,0.0,0.1218411,6040505,0.0,2.0,4.0
7033,2021-01,2.0,-0.5908788,0.0,0.1055473,6040372,0.0,2.0,0.0
7034,2021-02,2.0,-0.8645821,0.0,-0.134527,6040505,0.0,2.0,6.0
7035,2021-02,2.0,-0.6206062,0.0,0.07719475,6040372,0.0,2.0,6.0
7036,2021-03,2.0,-0.7096511,0.0,-0.01036604,6040372,0.0,2.0,0.0
7037,2021-03,2.0,-1.099914,0.0,-0.3689922,6040505,0.0,2.0,4.0
7038,2021-04,2.0,-1.071606,0.0,-0.339909,6040505,0.0,2.0,4.0
7039,2021-04,2.0,-0.6881979,0.0,0.01247129,6040372,0.0,2.0,0.0
7040,2021-05,2.0,-1.387606,0.0,-0.6550829,6040505,0.0,2.0,6.0
7041,2021-05,2.0,-0.8990889,0.0,-0.1969618,6040372,0.0,2.0,6.0
7042,2021-06,2.0,-1.229077,0.0,-0.495813,6040505,0.0,2.0,0.0
7043,2021-06,2.0,-0.8355699,0.0,-0.1320624,6040372,0.0,2.0,4.0
7044,2021-07,2.0,-1.313233,0.0,-0.5792781,6040505,0.0,2.0,4.0
7045,2021-07,2.0,-0.974471,0.0,-0.2696848,6040372,0.0,2.0,0.0
7046,2021-08,2.0,-1.119541,0.0,-0.3848629,6040505,0.0,2.0,6.0
7047,2021-08,2.0,-1.330869,0.0,-0.6246768,6040372,0.0,2.0,6.0
7048,2021-09,2.0,-1.354965,0.0,-0.6478272,6040372,0.0,2.0,0.0
7049,2021-11,2.0,-1.367592,0.0,-0.65785,6040372,0.0,2.0,4.0
7050,2021-12,2.0,-1.36457,0.0,-0.6534958,6040372,0.0,2.0,4.0
7051,2021-12,,-1.097332,0.0,-0.426828,6040539,0.0,,0.0
7052,2021-12,,-0.7297034,0.0,-0.1144787,6040547,0.0,,6.0
7053,2022-01,,-0.6809108,0.0,-0.00831023,6040539,0.0,,6.0
7054,2022-01,,-0.2699357,0.0,0.3479781,6040547,0.0,,0.0
7055,2022-01,2.0,-1.119043,0.0,-0.4065131,6040372,0.0,2.0,4.0
7056,2022-02,,-0.3674546,0.0,0.3069592,6040539,0.0,,4.0
7057,2022-02,,0.04310013,0.42427127272727266,0.6633492,6040547,0.041539691407241675,,0.0
7058,2022-02,2.0,-1.194411,0.0,-0.4808187,6040372,0.0,2.0,6.0
7059,2022-03,,-0.2641911,0.0,0.4122075,6040539,0.0,,6.0
7060,2022-03,,0.1229029,0.5440183636363637,0.7457101,6040547,0.05294852968881747,,0.0
7061,2022-03,2.0,-0.9841068,0.0,-0.2693254,6040372,0.0,2.0,4.0
7062,2022-04,2.0,-0.7573152,0.0,-0.0414777,6040372,0.0,2.0,4.0
7063,2022-04,,0.4241317,0.84688,1.049234,6040547,0.08120109505532969,,0.0
7064,2022-04,,0.06753117,0.29499836363636345,0.7456991,6040539,0.02906896347919452,,6.0
7065,2022-05,,0.7597435,0.0,0.0,6040539,0.0,,6.0
7066,2022-05,,1.114161,0.0,0.0,6040547,0.0,,0.0
7067,2022-05,2.0,-0.7815283,0.0,0.0,6040505,0.0,2.0,4.0
7068,2022-05,2.0,0.2248273,0.0,0.0,6040372,0.0,2.0,4.0
7069,2022-06,2.0,-0.007874056,0.18654872727272725,0.7102518,6040372,0.018481947557596246,2.0,0.0
7070,2022-06,2.0,-0.8535653,0.0,-0.1137953,6040505,0.0,2.0,6.0
7071,2022-06,,1.102267,1.9230963636363636,1.732453,6040547,0.17494863696702956,,6.0
7072,2022-06,,0.6910519,1.269761818181818,1.373119,6040539,0.11924534967827105,,0.0
7073,2022-07,,0.5782879,1.2901399999999998,1.262227,6040539,0.12103834000379543,,4.0
7074,2022-07,,0.8539569,1.6981018181818182,1.486606,6040547,0.15617502528208516,,4.0
7075,2022-07,2.0,-0.5075866,0.0,0.2325137,6040505,0.0,2.0,0.0
7076,2022-07,2.0,0.2085335,0.6079765454545454,0.9277371,6040372,0.058986369656207516,2.0,6.0
7077,2022-08,,1.139224,1.7903781818181819,1.825008,6040539,0.16392572000998917,,6.0
7078,2022-08,,1.238153,1.878094545454545,1.873252,6040547,0.17122738895783784,,0.0
7079,2022-08,2.0,0.89016,1.7302563636363635,1.610441,6040372,0.158883948588734,2.0,4.0
7080,2022-08,2.0,0.4155012,0.9038218181818183,1.155902,6040505,0.08641803587361507,2.0,4.0
7081,2022-09,,1.520852,2.948358181818181,2.208347,6040539,0.2553461639491438,,0.0
7082,2022-09,,1.600353,3.001745454545454,2.23771,6040547,0.25931107448707624,,6.0
7083,2022-09,2.0,1.305033,2.5413109090909085,2.026271,6040372,0.22440987743225527,2.0,6.0
7084,2022-09,2.0,0.9124519,1.8627763636363632,1.653077,6040505,0.16995688716320845,2.0,0.0
7085,2022-10,,1.554602,2.9871000000000003,2.243955,6040539,0.2582255071506657,,4.0
7086,2022-10,,1.626381,3.027572727272727,2.266215,6040547,0.26122160372560854,,4.0
7087,2022-10,2.0,1.2186,2.4369199999999998,1.940806,6040372,0.2162710143795834,2.0,0.0
7088,2022-10,2.0,0.8072646,1.722961818181818,1.548129,6040505,0.1582701688267748,2.0,6.0
7089,2022-11,2.0,1.573293,3.1190563636363637,2.314331,6040505,0.26794939607386703,2.0,6.0
7090,2022-11,2.0,1.521482,2.992274545454545,2.244601,6040372,0.25860924244234496,2.0,0.0
7091,2022-11,,1.630949,2.93804,2.273072,6040547,0.2545774200481823,,4.0
7092,2022-11,,1.518395,2.8223690909090906,2.209453,6040539,0.24590498859433063,,4.0
7093,2022-12,,1.640932,3.0351472727272726,2.333631,6040539,0.261780982901056,,0.0
7094,2022-12,,1.80487,3.2452818181818177,2.449205,6040547,0.27713166438119585,,6.0
7095,2022-12,2.0,1.686348,3.2745690909090905,2.410313,6040372,0.27924565143349644,2.0,6.0
7096,2022-12,2.0,1.68782,3.308576363636363,2.429017,6040505,0.281692577381487,2.0,0.0
7097,2023-01,2.0,1.749785,3.266567272727272,2.474662,6040372,0.2786686861005989,2.0,4.0
7098,2023-01,2.0,2.537436,4.728554545454545,3.278755,6040505,0.37677985169299977,2.0,4.0
7099,2023-01,,1.571205,2.941701818181818,2.265736,6040539,0.2548503302733921,,0.0
7100,2023-01,,1.669095,3.032949090909091,2.315922,6040547,0.2616186911022431,,6.0
7101,2023-02,2.0,2.023302,3.9228654545454544,2.764676,6040505,0.3244894782440393,2.0,6.0
7102,2023-02,2.0,2.276454,0.0,0.4912322,6040372,0.0,2.0,0.0
7103,2023-02,,2.17101,1.6182145454545456,1.636818,6040539,0.14940693949214523,,4.0
7104,2023-02,,2.169711,2.1896654545454544,1.951116,6040547,0.19665140663389236,,4.0
7105,2023-03,,1.951787,3.1719490909090897,2.604122,6040547,0.2718111893260795,,0.0
7106,2023-03,,1.89585,3.1558418181818175,2.595263,6040539,0.2706373306197083,,6.0
7107,2023-03,2.0,1.701474,3.088269090909091,2.461298,6040505,0.26569213895798327,2.0,6.0
7108,2023-03,2.0,2.093259,3.7464636363636354,2.823305,6040372,0.3124676277468993,2.0,0.0
7109,2023-04,,2.134594,3.015870909090909,2.787779,6040547,0.260356592667223,,4.0
7110,2023-04,,1.989516,2.835698181818181,2.688684,6040539,0.24690945910778717,,4.0
7111,2023-04,2.0,2.288175,4.177563636363635,3.02961,6040505,0.34147735105454113,2.0,0.0
7112,2023-04,2.0,2.074752,3.76344909090909,2.801847,6040372,0.31363444150900965,2.0,6.0
7113,2023-05,2.0,1.893578,3.380478181818181,2.621463,6040372,0.2868388149882908,2.0,5.0
7114,2023-05,2.0,1.595766,2.8635909090909086,2.337175,6040505,0.24900710719837726,2.0,0.0
7115,2023-05,,1.861426,2.735018181818181,2.56236,6040539,0.23928904675621732,,4.0
7116,2023-05,,2.011671,2.9258272727272723,2.667305,6040547,0.2536664996530966,,4.0
7117,2023-06,2.0,1.464744,2.758432727272727,2.206188,6040505,0.24106813323759613,2.0,0.0
7118,2023-06,,1.9241,2.715385454545454,2.581812,6040547,0.23779409667119378,,6.0
7119,2023-06,,1.965468,2.871887272727272,2.667888,6040539,0.2496298998296489,,6.0
7120,2023-06,2.0,2.424044,4.479230909090908,3.152627,6040372,0.36104617650004556,2.0,0.0
7121,2023-07,2.0,2.447267,4.6087181818181815,3.176545,6040372,0.3692664792139002,2.0,4.0
7122,2023-07,,1.972543,3.3036672727272722,2.676567,6040539,0.2813398671704149,,4.0
7123,2023-07,,1.974712,3.227519999999999,2.634686,6040547,0.27584657785071687,,0.0
7124,2023-08,,2.025183,3.4342381818181815,2.687331,6040547,0.2906624822921017,,6.0
7125,2023-08,,2.033503,3.528292727272727,2.739061,6040539,0.29730284729477974,,6.0
7126,2023-08,2.0,2.480036,4.870470909090908,3.209959,6040372,0.38556190218526076,2.0,0.0
7127,2023-09,2.0,2.738333,5.307116363636363,3.468814,6040372,0.41181375401471076,2.0,4.0
7128,2023-09,,2.31269,3.886376363636363,3.019607,6040539,0.32202009923031916,,4.0
7129,2023-09,,2.35163,3.879292727272727,3.015711,6040547,0.32153967278420525,,0.0
7130,2023-10,,2.940697,5.039412727272726,3.607027,6040547,0.3958551384058766,,6.0
7131,2023-10,,2.743445,4.757403636363636,3.451922,6040539,0.37857519421932595,,6.0
7132,2023-10,2.0,2.60659,5.11670909090909,3.33769,6040372,0.4005069569031504,2.0,0.0
7133,2023-11,,2.465982,3.7649836363636355,3.134341,6040547,0.3137397593428468,,4.0
7134,2023-11,,2.316041,3.567834545454544,3.025909,6040539,0.30007595330376136,,4.0
7135,2023-11,2.0,2.295317,4.223725454545454,3.026949,6040372,0.34451020584327374,2.0,0.0
7136,2023-12,2.0,2.243822,4.410054545454544,2.97598,6040372,0.3566108028322358,2.0,6.0
7137,2023-12,,1.925112,2.960632727272726,2.636398,6040539,0.2562596319500803,,6.0
